zip,zone,lat,lon
03440,5a,43.03,-71.94
03217,5a,43.69,-71.63
03441,5b,42.81,-72.44
03811,5b,42.83,-71.14
03032,5a,43,-71.34
03218,5a,43.33,-71.29
03825,5a,43.22,-71.04
03812,5a,44.08,-71.27
03740,5a,44.16,-71.96
03220,5a,43.44,-71.47
03442,5a,43,-71.93
03570,5a,44.48,-71.25
03574,5a,44.28,-71.68
03221,5a,43.27,-71.96
03222,5a,43.6,-71.74
03033,5b,42.73,-71.66
03223,5a,43.86,-71.63
03285,5a,43.93,-71.62
03741,5a,43.64,-72.01
03034,5a,43.07,-71.27
03224,5a,43.33,-71.56
03225,5a,43.33,-71.23
03813,5a,43.97,-71.04
03226,5a,43.7,-71.22
03814,5a,43.76,-71.12
03227,5a,43.83,-71.47
03603,5a,43.23,-72.42
03036,5b,42.95,-71.25
03443,5b,42.88,-72.46
03817,5a,43.89,-71.24
03743,5a,43.37,-72.33
03576,5a,44.89,-71.49
03301,5a,43.23,-71.56
03303,5a,43.23,-71.56
03304,5a,43.13,-71.54
03307,5a,43.28,-71.46
03229,5a,43.22,-71.71
03818,5a,43.97,-71.12
03745,5a,43.48,-72.32
03230,5a,43.52,-71.86
03819,5b,42.91,-71.12
03037,5a,43.14,-71.21
03038,5b,42.89,-71.28
03820,5a,43.19,-70.87
03823,5a,43.17,-70.93
03444,5b,42.91,-72.06
03824,5a,43.13,-70.92
03861,5a,43.1,-71.01
03826,5b,42.88,-71.13
03827,5b,42.92,-71.01
03605,5a,43.23,-72.21
03445,5a,43.01,-72.21
03457,5b,42.99,-72.12
03446,5b,42.86,-72.28
03830,5a,43.64,-71
03233,5a,43.4,-71.94
03748,5a,43.64,-72.14
03042,5a,43.03,-71.07
03234,5a,43.22,-71.33
03258,5a,43.25,-71.39
03579,5a,44.78,-71.13
03750,5a,43.71,-72.19
03833,5b,42.97,-70.94
03835,5a,43.4,-71.07
03447,5b,42.78,-72.15
03043,5b,42.98,-71.8
03580,5a,44.22,-71.74
03235,5a,43.45,-71.66
03836,5a,43.81,-71.03
03044,5b,42.99,-71.14
03237,5a,43.42,-71.41
03837,5a,43.43,-71.34
03448,5a,43.05,-72.26
03838,5a,44.1,-71.17
03045,5a,43.01,-71.6
03046,5a,43.1,-71.59
03581,5a,44.39,-71.18
03593,5a,44.37,-71.25
03752,5a,43.3,-72.14
03240,5a,43.55,-71.94
03753,5a,43.48,-72.13
03047,5b,42.95,-71.85
03840,5a,43.03,-70.83
03048,5b,42.76,-71.79
03582,5a,44.59,-71.51
03841,5b,42.87,-71.18
03842,5b,42.94,-70.82
03844,5b,42.91,-70.86
03449,5b,42.96,-71.98
03755,5a,43.7,-72.27
03450,5b,42.95,-72.1
03765,5a,44.03,-72.06
03241,5a,43.69,-71.8
03242,5a,43.17,-71.81
03243,5a,43.52,-71.7
03244,5a,43.12,-71.92
03451,5b,42.78,-72.48
03245,5a,43.73,-71.58
03049,5b,42.73,-71.58
03051,5b,42.76,-71.43
03052,5b,42.83,-71.46
03845,5a,44.15,-71.06
03846,5a,44.14,-71.18
03452,5b,42.81,-72.02
03583,5a,44.41,-71.47
03431,5b,42.95,-72.29
03848,5b,42.93,-71.05
03246,5a,43.56,-71.48
03249,5a,43.53,-71.38
03584,5a,44.48,-71.56
03766,5a,43.63,-72.25
03784,5a,43.62,-72.29
03251,5a,44.04,-71.67
03585,5a,44.21,-71.9
03586,5a,44.23,-71.78
03561,5a,44.31,-71.76
03053,5b,42.85,-71.36
03768,5a,43.8,-72.15
03849,5a,43.89,-71.14
03101,5b,42.99,-71.45
03102,5b,42.99,-71.45
03103,5b,42.99,-71.45
03104,5b,42.99,-71.45
03106,5a,43.09,-71.45
03109,5b,42.99,-71.45
03110,5b,42.95,-71.5
03455,5b,42.9,-72.21
03456,5a,43.11,-72.2
03464,5a,43.08,-72.1
03253,5a,43.65,-71.5
03770,5a,43.52,-72.27
03054,5b,42.86,-71.48
03588,5a,44.57,-71.18
03055,5b,42.83,-71.66
03851,5a,43.4,-70.98
03852,5a,43.5,-70.97
03853,5a,43.63,-71.28
03771,5a,44.28,-72.01
03057,5b,42.9,-71.66
03254,5a,43.75,-71.39
03060,5b,42.74,-71.49
03062,5b,42.74,-71.49
03063,5b,42.74,-71.49
03064,5b,42.74,-71.49
03070,5b,42.96,-71.68
03255,5a,43.32,-72.03
03855,5a,43.43,-71.17
03856,5a,43.03,-70.93
03256,5a,43.6,-71.65
03071,5b,42.75,-71.85
03257,5a,43.41,-71.98
03857,5a,43.07,-70.94
03773,5a,43.37,-72.17
03858,5b,42.86,-71.03
03860,5a,44.05,-71.12
03862,5b,42.97,-70.83
03774,5a,44.09,-71.99
03259,5a,43.86,-71.38
03590,5a,44.76,-71.58
03261,5a,43.19,-71.15
03262,5a,44.01,-71.73
03290,5a,43.11,-71.1
03777,5a,43.89,-72.06
03864,5a,43.68,-71.11
03076,5b,42.73,-71.31
03458,5b,42.87,-71.96
03779,5a,43.96,-72.08
03780,5a,44,-72
03592,4b,45.05,-71.39
03263,5a,43.3,-71.33
03781,5a,43.53,-72.35
03865,5b,42.83,-71.09
03264,5a,43.73,-71.69
03801,5a,43.05,-70.78
03805,5a,43.23,-70.82
03077,5a,43.03,-71.17
03461,5b,42.75,-72.01
03839,5a,43.3,-70.97
03867,5a,43.3,-70.97
03868,5a,43.3,-70.97
03869,5a,43.23,-70.82
03266,5a,43.8,-71.81
03870,5a,43.01,-70.77
03079,5b,42.78,-71.2
03268,5a,43.38,-71.71
03269,5a,43.48,-71.58
03872,5a,43.56,-71.01
03873,5b,42.92,-71.18
03874,5b,42.89,-70.87
03875,5a,43.87,-71.19
03878,5a,43.25,-70.88
03882,5a,43.71,-71
03082,5b,42.9,-71.75
03883,5a,43.83,-71.31
03462,5b,42.9,-72.4
03815,5a,43.26,-71.11
03884,5a,43.32,-71.18
03885,5a,43.02,-70.91
03782,5a,43.38,-72.08
03275,5a,43.13,-71.45
03886,5a,43.85,-71.26
03897,5a,43.87,-71.28
03084,5b,42.81,-71.83
03276,5a,43.44,-71.58
03465,5b,42.83,-72.18
03887,5a,43.45,-71.03
03608,5a,43.08,-72.43
03609,5a,43.14,-72.44
03278,5a,43.28,-71.81
03279,5a,43.92,-71.89
03280,5a,43.17,-72.09
03281,5a,43.1,-71.73
03282,5a,43.87,-71.91
03466,5b,42.87,-72.51
03467,5b,42.96,-72.45
03291,5a,43.13,-71.12
03890,5a,43.83,-71.2
03284,5a,43.49,-72.03
03598,5a,44.37,-71.61
03287,5a,43.45,-71.91
03086,5b,42.84,-71.73
03470,5b,42.77,-72.38
03087,5b,42.8,-71.3
03816,5a,43.71,-71.25
03894,5a,43.58,-71.2
03785,5a,44.14,-72.02
05820,5a,44.73,-72.38
05440,5a,44.97,-73.3
05250,5a,43.06,-73.15
05441,5a,44.78,-72.8
05821,5a,44.3,-72.05
05641,5a,44.2,-72.5
05822,5a,44.74,-72.17
05839,5a,44.7,-72.18
05875,5a,44.69,-72.26
05902,4b,45,-71.51
05101,5a,43.13,-72.45
05730,5a,43.42,-72.81
05201,5b,42.87,-73.18
05032,5a,43.83,-72.63
05732,5a,43.63,-73.2
05340,5a,43.16,-72.93
05033,5a,43.99,-72.12
05733,5a,43.8,-73.08
05301,5b,42.86,-72.57
05034,5a,43.58,-72.63
05035,5a,43.6,-72.68
05734,5a,43.98,-73.32
05443,5a,44.13,-73.08
05036,5a,44.05,-72.6
05037,5a,43.45,-72.49
05401,5a,44.48,-73.22
05403,5a,44.44,-73.21
05404,5a,44.49,-73.18
05408,5a,44.48,-73.27
05647,5a,44.4,-72.31
05648,5a,44.38,-72.43
05444,5a,44.63,-72.88
05141,5a,43.15,-72.56
05903,4b,45,-71.53
05735,5a,43.62,-73.18
05142,5a,43.38,-72.62
05445,5a,44.3,-73.25
05038,5a,43.98,-72.47
05143,5a,43.26,-72.59
05737,5a,43.72,-72.95
05446,5a,44.53,-73.15
05824,5a,44.43,-71.88
05039,5a,44.02,-72.23
05826,5a,44.63,-72.37
05827,5a,44.65,-72.41
05738,5a,43.48,-72.88
05739,5a,43.35,-73
05828,5a,44.42,-72.13
05829,5a,44.92,-72.12
05830,4b,45,-72.1
05251,5a,43.25,-73.09
05252,5a,43.06,-73.13
05649,5a,44.15,-72.44
05832,5a,44.6,-71.92
05640,5a,44.35,-72.5
05650,5a,44.35,-72.44
05833,5a,44.83,-72
05040,5a,44.09,-72.22
05076,5a,44.09,-72.22
05253,5a,43.24,-72.99
05341,5b,42.96,-72.78
05448,5a,44.8,-72.91
05836,5a,44.52,-72.3
05837,5a,44.67,-71.9
05766,5a,44,-73.15
05651,5a,44.28,-72.49
05666,5a,44.25,-72.48
05041,5a,43.93,-72.55
05042,5a,44.19,-72.07
05043,5a,43.81,-72.19
05742,5a,43.43,-72.87
05652,5a,44.7,-72.55
05653,5a,44.69,-72.48
05447,5a,44.92,-72.7
05450,5a,44.9,-72.8
05452,5a,44.49,-73.11
05454,5a,44.67,-73.02
05455,5a,44.8,-72.95
05743,5a,43.59,-73.27
05045,5a,43.91,-72.19
05456,5a,44.2,-73.25
05744,5a,43.7,-73.08
05457,5a,44.98,-72.92
05904,5a,44.41,-71.71
05146,5a,43.16,-72.61
05458,5a,44.72,-73.3
05654,5a,44.15,-72.47
05747,5a,43.98,-72.85
05841,5a,44.58,-72.28
05842,5a,44.54,-72.21
05046,5a,44.22,-72.2
05905,5a,44.56,-71.56
05748,5a,43.93,-72.83
05843,5a,44.5,-72.37
05048,5a,43.55,-72.4
05459,5a,44.95,-72.99
05461,5a,44.33,-73.12
05462,5a,44.33,-72.98
05655,5a,44.59,-72.61
05845,5a,44.81,-72.28
05846,5a,44.81,-71.88
05463,5a,44.87,-73.33
05342,5b,42.79,-72.82
05343,5a,43.1,-72.8
05464,5a,44.64,-72.82
05465,5a,44.5,-72.98
05656,5a,44.63,-72.67
05751,5a,43.67,-72.77
05148,5a,43.22,-72.8
05847,5a,44.8,-72.45
05149,5a,43.39,-72.69
05906,5a,44.47,-71.68
05850,5a,44.55,-72.04
05851,5a,44.53,-72
05255,5a,43.17,-73.04
05658,5a,44.35,-72.35
05753,5a,44,-73.15
05757,5a,43.48,-73.12
05468,5a,44.63,-73.11
05471,5a,44.86,-72.59
05602,5a,44.26,-72.57
05660,5a,44.25,-72.75
05853,5a,44.89,-71.96
05661,5a,44.55,-72.59
05758,5a,43.43,-72.78
05051,5a,44.08,-72.06
05345,5b,42.98,-72.65
05472,5a,44.12,-73.15
05855,5a,44.93,-72.2
05857,5a,44.95,-72.3
05257,5b,42.92,-73.24
05759,5a,43.53,-72.96
05858,5a,44.56,-71.77
05473,5a,44.24,-73.19
05663,5a,44.15,-72.65
05052,5a,43.59,-72.35
05474,5a,44.82,-73.28
05053,5a,43.72,-72.49
05260,5b,42.81,-73.24
05150,5a,43.33,-72.52
05859,5a,44.99,-72.4
05907,4b,45,-71.8
05055,5a,43.72,-72.3
05860,5a,44.81,-72.2
05760,5a,43.8,-73.3
05761,5a,43.35,-73.18
05862,5a,44.33,-72.17
05151,5a,43.36,-72.51
05152,5a,43.23,-72.89
05762,5a,43.78,-72.82
05763,5a,43.7,-73.03
05667,5a,44.28,-72.43
05056,5a,43.53,-72.73
05058,5a,43.89,-72.26
05764,5a,43.51,-73.23
05261,5b,42.76,-73.23
05765,5a,43.65,-73.03
05153,5a,43.41,-72.6
05346,5b,42.97,-72.52
05060,5a,43.92,-72.67
05061,5a,43.93,-72.58
05062,5a,43.47,-72.55
05350,5b,42.77,-72.94
05352,5b,42.77,-72.94
05476,5a,44.99,-72.67
05477,5a,44.4,-73
05767,5a,43.88,-72.82
05669,5a,44.1,-72.73
05701,5a,43.6,-72.97
05478,5a,44.81,-73.08
05819,5a,44.41,-71.97
05769,5a,43.9,-73.1
05154,5a,43.13,-72.51
05262,5b,42.98,-73.2
05065,5a,43.78,-72.45
05866,5a,44.6,-72.12
05482,5a,44.38,-73.23
05483,5a,44.88,-72.95
05770,5a,43.9,-73.32
05486,5a,44.64,-73.31
05155,5a,43.18,-72.79
05067,5a,43.68,-72.51
05068,5a,43.82,-72.52
05069,5a,44.22,-72.12
05070,5a,43.83,-72.37
05071,5a,43.57,-72.53
05156,5a,43.28,-72.47
05487,5a,44.22,-72.99
05772,5a,43.78,-72.77
05672,5a,44.46,-72.68
05072,5a,43.87,-72.38
05488,5a,44.92,-73.12
05073,5a,43.62,-72.46
05083,5a,43.9,-72.27
05075,5a,43.82,-72.27
05353,5a,43.04,-72.66
05359,5a,43.13,-72.71
05868,5a,44.93,-72.38
05874,5a,44.88,-72.42
05077,5a,43.88,-72.5
05489,5a,44.53,-72.97
05491,5a,44.16,-73.25
05354,5b,42.78,-72.52
05079,5a,43.97,-72.32
05673,5a,44.18,-72.82
05773,5a,43.48,-72.97
05355,5a,43.02,-72.8
05674,5a,44.12,-72.85
05675,5a,44.1,-72.43
05676,5a,44.33,-72.75
05677,5a,44.38,-72.7
05442,5a,44.75,-72.68
05492,5a,44.71,-72.75
05774,5a,43.42,-73.2
05081,5a,44.15,-72.06
05867,5a,44.66,-72.03
05871,5a,44.64,-71.98
05872,5a,44.86,-72.05
05873,5a,44.46,-72.22
05356,5b,42.96,-72.91
05494,5a,44.62,-73.02
05358,5b,42.76,-72.72
05084,5a,43.72,-72.42
05158,5a,43.07,-72.45
05161,5a,43.28,-72.8
05775,5a,43.36,-73.22
05776,5a,43.26,-73.19
05736,5a,43.61,-73.01
05777,5a,43.59,-73.04
05086,5a,44.13,-72.25
05360,5a,43.02,-72.85
05001,5a,43.65,-72.32
05778,5a,43.87,-73.21
05361,5b,42.78,-72.87
05679,5a,44.12,-72.53
05351,5b,42.94,-72.7
05362,5b,42.94,-72.65
05495,5a,44.43,-73.07
05363,5b,42.86,-72.87
05089,5a,43.48,-72.42
05680,5a,44.55,-72.47
05681,5a,44.44,-72.4
05091,5a,43.62,-72.51
05682,5a,44.37,-72.55
06231,5b,41.62,-72.37
06232,5b,41.73,-72.36
06401,6a,41.34,-73.06
06278,5b,41.86,-72.11
06001,5b,41.8,-72.83
06330,5b,41.64,-72.07
06750,5b,41.72,-73.24
06403,6a,41.44,-73.04
06801,6a,41.37,-73.41
06751,5b,41.63,-73.21
06002,5b,41.81,-72.73
06405,6a,41.28,-72.81
06604,6a,41.18,-73.19
06605,6a,41.18,-73.19
06606,6a,41.18,-73.19
06607,6a,41.18,-73.19
06608,6a,41.18,-73.19
06610,6a,41.18,-73.19
06611,6a,41.25,-73.2
06612,6a,41.24,-73.31
06614,6a,41.2,-73.13
06615,6a,41.2,-73.13
06650,6a,41.18,-73.19
06752,5b,41.52,-73.36
06010,5b,41.68,-72.94
06016,5b,41.9,-72.54
06804,6a,41.46,-73.39
06234,5b,41.78,-71.95
06018,5b,42.03,-73.33
06331,5b,41.7,-71.96
06019,5b,41.81,-72.9
06020,5b,41.86,-72.9
06409,6a,41.34,-72.41
06235,5b,41.8,-72.11
06410,5b,41.5,-72.9
06412,6a,41.4,-72.45
06413,6a,41.27,-72.53
06415,5b,41.57,-72.33
06420,6a,41.48,-72.27
06021,5b,42.02,-73.1
06022,5b,41.81,-72.92
06237,5b,41.7,-72.3
06754,5b,41.81,-73.37
06807,6a,41.06,-73.59
06238,5b,41.78,-72.3
06416,5b,41.6,-72.63
06810,6a,41.4,-73.47
06811,6a,41.4,-73.47
06812,6a,41.48,-73.48
06239,5b,41.8,-71.88
06820,6a,41.05,-73.47
06241,5b,41.85,-71.84
06417,6a,41.39,-72.43
06419,6a,41.35,-72.56
06418,6a,41.32,-73.08
06422,6a,41.47,-72.68
06023,5b,41.61,-72.72
06024,5b,42,-73.28
06242,5b,41.9,-72.08
06026,5b,41.93,-72.71
06423,6a,41.45,-72.46
06424,5b,41.57,-72.49
06447,5b,41.63,-72.45
06027,5b,42,-72.94
06243,5b,41.84,-71.8
06333,6a,41.38,-72.24
06088,5b,41.85,-72.6
06029,5b,41.9,-72.46
06082,5b,41.96,-72.56
06426,6a,41.35,-72.39
06824,6a,41.13,-73.28
06825,6a,41.13,-73.28
06031,5b,41.95,-73.36
06032,5b,41.71,-72.83
06335,6a,41.46,-72.09
06339,6a,41.44,-71.99
06755,5b,41.64,-73.48
06336,5b,41.58,-72.12
06033,5b,41.7,-72.6
06756,5b,41.85,-73.23
06035,5b,41.95,-72.78
06830,6a,41.06,-73.63
06831,6a,41.06,-73.63
06340,6a,41.32,-72.07
06437,6a,41.28,-72.67
06438,6a,41.45,-72.5
06247,5b,41.78,-72.05
06101,5b,41.76,-72.68
06103,5b,41.76,-72.68
06105,5b,41.76,-72.68
06106,5b,41.76,-72.68
06107,5b,41.75,-72.74
06108,5b,41.76,-72.61
06109,5b,41.7,-72.67
06110,5b,41.75,-72.74
06111,5b,41.68,-72.73
06112,5b,41.76,-72.68
06114,5b,41.76,-72.68
06117,5b,41.75,-72.74
06118,5b,41.76,-72.61
06119,5b,41.75,-72.74
06120,5b,41.76,-72.68
06152,5b,41.76,-72.68
06199,5b,41.76,-72.68
06248,5b,41.65,-72.36
06441,6a,41.49,-72.55
06442,6a,41.34,-72.43
06351,5b,41.6,-71.98
06037,5b,41.62,-72.77
06757,5b,41.72,-73.47
06039,5b,41.94,-73.43
06249,5b,41.66,-72.24
06759,5b,41.74,-73.19
06443,6a,41.27,-72.59
06040,5b,41.78,-72.51
06042,5b,41.79,-72.53
06043,5b,41.76,-72.43
06250,5b,41.77,-72.19
06450,5b,41.53,-72.79
06451,5b,41.53,-72.79
06762,5b,41.52,-73.12
06455,5b,41.5,-72.71
06457,5b,41.54,-72.65
06460,6a,41.22,-73.06
06461,6a,41.23,-73.08
06468,6a,41.36,-73.2
06353,6a,41.44,-72.12
06469,5b,41.5,-72.45
06354,5b,41.71,-71.87
06758,5b,41.68,-73.23
06763,5b,41.68,-73.17
06355,6a,41.35,-71.97
06770,6a,41.48,-73.05
06051,5b,41.67,-72.78
06052,5b,41.67,-72.78
06053,5b,41.67,-72.78
06840,6a,41.14,-73.49
06057,5b,41.87,-72.97
06510,6a,41.31,-72.92
06511,6a,41.31,-72.92
06512,6a,41.29,-72.86
06513,6a,41.31,-72.92
06514,6a,41.37,-72.9
06515,6a,41.31,-72.92
06516,6a,41.27,-72.96
06517,6a,41.37,-72.9
06518,6a,41.37,-72.9
06519,6a,41.31,-72.92
06524,6a,41.42,-72.99
06525,6a,41.34,-72.96
06320,6a,41.35,-72.1
06776,5b,41.58,-73.4
06470,6a,41.41,-73.31
06482,6a,41.4,-73.24
06357,6a,41.32,-72.19
06058,5b,41.99,-73.19
06471,6a,41.33,-72.77
06059,5b,41.9,-72.89
06472,6a,41.38,-72.77
06254,5b,41.61,-72.14
06060,5b,42.01,-72.84
06255,5b,41.98,-71.9
06473,6a,41.38,-72.85
06359,6a,41.44,-71.89
06256,5b,41.76,-72.13
06850,6a,41.09,-73.42
06851,6a,41.09,-73.42
06853,6a,41.09,-73.42
06854,6a,41.09,-73.42
06855,6a,41.09,-73.42
06360,5b,41.55,-72.08
06365,5b,41.55,-71.99
06370,6a,41.46,-72.18
06870,6a,41.03,-73.56
06371,6a,41.31,-72.34
06475,6a,41.29,-72.36
06477,6a,41.27,-73.02
06374,5b,41.67,-71.92
06062,5b,41.66,-72.9
06479,5b,41.57,-72.9
06063,5b,41.93,-72.97
06782,5b,41.65,-73.04
06259,5b,41.86,-71.99
06480,5b,41.58,-72.62
06260,5b,41.91,-71.9
06375,6a,41.4,-72.12
06262,5b,42,-71.93
06877,6a,41.27,-73.49
06878,6a,41.03,-73.58
06065,5b,41.95,-73.02
06091,5b,42,-72.97
06481,5b,41.53,-72.69
06067,5b,41.66,-72.63
06783,5b,41.55,-73.3
06068,5b,42.01,-73.42
06264,5b,41.7,-72.08
06478,6a,41.42,-73.11
06483,6a,41.4,-73.06
06069,5b,41.87,-73.47
06484,6a,41.3,-73.13
06784,5b,41.58,-73.5
06070,5b,41.88,-72.81
06071,5b,41.98,-72.45
06488,6a,41.48,-73.22
06073,5b,41.65,-72.56
06489,5b,41.6,-72.88
06785,5b,41.69,-73.46
06890,6a,41.14,-73.28
06266,5b,41.68,-72.18
06074,5b,41.81,-72.61
06076,5b,41.95,-72.3
06901,6a,41.09,-73.55
06902,6a,41.09,-73.55
06903,6a,41.09,-73.55
06905,6a,41.09,-73.55
06906,6a,41.09,-73.55
06907,6a,41.09,-73.55
06910,6a,41.09,-73.55
06377,5b,41.7,-71.83
06378,6a,41.33,-71.9
06379,6a,41.37,-71.85
06268,5b,41.8,-72.25
06078,5b,41.98,-72.65
06380,5b,41.56,-72.05
06081,5b,41.9,-72.76
06786,5b,41.67,-73
06778,5b,41.71,-73.12
06787,5b,41.67,-73.07
06277,5b,41.95,-71.86
06084,5b,41.98,-72.15
06790,5b,41.83,-73.12
06791,5b,41.75,-73.05
06382,6a,41.45,-72.12
06013,5b,41.76,-72.96
06085,5b,41.75,-72.88
06066,5b,41.84,-72.45
06384,5b,41.59,-71.85
06492,6a,41.44,-72.81
06777,5b,41.69,-73.34
06793,5b,41.63,-73.28
06794,5b,41.65,-73.32
06702,5b,41.55,-73.03
06704,5b,41.55,-73.03
06705,5b,41.55,-73.03
06706,5b,41.55,-73.03
06708,5b,41.55,-73.03
06710,5b,41.55,-73.03
06712,6a,41.49,-72.97
06716,5b,41.61,-72.98
06385,6a,41.34,-72.14
06779,5b,41.59,-73.08
06795,5b,41.61,-73.12
06089,5b,41.84,-72.82
06498,6a,41.28,-72.45
06796,5b,41.87,-73.33
06090,5b,41.95,-72.86
06880,6a,41.12,-73.34
06883,6a,41.22,-73.37
06896,6a,41.3,-73.38
06092,5b,41.87,-72.84
06093,5b,42,-72.72
06279,5b,41.86,-72.27
06226,5b,41.71,-72.21
06897,6a,41.18,-73.42
06280,5b,41.7,-72.16
06095,5b,41.85,-72.65
06096,5b,41.92,-72.65
06098,5b,41.92,-73.06
06798,5b,41.56,-73.2
06281,5b,41.95,-71.98
06282,5b,41.92,-72.1
01220,5b,42.62,-73.11
01256,5b,42.56,-73.02
01001,5b,42.06,-72.61
01002,5b,42.37,-72.52
01330,5b,42.53,-72.78
01222,5b,42.05,-73.33
02702,5b,41.78,-71.06
01331,5b,42.59,-72.23
01368,5b,42.68,-72.18
02703,5b,41.93,-71.29
01005,5b,42.42,-72.1
01223,5b,42.33,-73.07
01007,5b,42.27,-72.4
01337,5b,42.66,-72.55
01008,5b,42.18,-72.93
01010,5b,42.11,-72.2
01338,5b,42.6,-72.78
01339,5b,42.63,-72.88
01343,5b,42.68,-72.98
01346,5b,42.66,-72.83
01225,5b,42.55,-73.15
01011,5b,42.28,-72.98
01012,5b,42.4,-72.85
01084,5b,42.41,-72.87
01013,5b,42.17,-72.57
01020,5b,42.17,-72.57
01022,5b,42.17,-72.57
01340,5b,42.66,-72.68
01341,5b,42.51,-72.68
01026,5b,42.46,-72.9
01226,5b,42.47,-73.16
01342,5b,42.55,-72.6
02715,5b,41.81,-71.11
02717,5b,41.75,-70.97
01027,5b,42.26,-72.68
01062,5b,42.32,-72.67
01028,5b,42.06,-72.51
01106,5b,42.04,-72.57
01344,5b,42.6,-72.4
02719,5b,41.63,-70.9
02720,5b,41.71,-71.1
02721,5b,41.71,-71.1
02723,5b,41.71,-71.1
02724,5b,41.71,-71.1
02725,5b,41.73,-71.15
02726,5b,41.73,-71.15
01030,5b,42.06,-72.67
01031,5b,42.35,-72.21
01032,5b,42.43,-72.8
01033,5b,42.26,-72.52
01034,5b,42.06,-72.86
01230,5b,42.19,-73.35
01301,5b,42.58,-72.59
01035,5b,42.35,-72.58
01036,5b,42.06,-72.41
01038,5b,42.37,-72.6
01088,5b,42.39,-72.64
01039,5b,42.39,-72.7
01235,5b,42.42,-73.07
01040,5b,42.21,-72.64
01236,5b,42.25,-73.36
01050,5b,42.23,-72.88
01224,5b,42.51,-73.19
01237,5b,42.51,-73.22
01238,5b,42.3,-73.25
01053,5b,42.35,-72.71
01240,5b,42.35,-73.28
01054,5b,42.45,-72.5
01056,5b,42.16,-72.48
02738,5b,41.7,-70.76
02739,5b,41.66,-70.8
01057,5b,42.09,-72.31
01351,5b,42.53,-72.53
01245,5b,42.18,-73.21
02740,5b,41.66,-70.93
02743,5b,41.68,-70.9
02744,5b,41.66,-70.93
02745,5b,41.66,-70.93
02746,5b,41.66,-70.93
02747,5b,41.64,-71
02748,5b,41.55,-70.98
01247,5b,42.68,-73.11
01060,5b,42.32,-72.67
02760,5b,41.97,-71.33
02762,5b,42,-71.33
02763,5b,41.97,-71.3
02764,5b,41.85,-71.15
01360,5b,42.7,-72.43
02766,5b,41.96,-71.18
01068,5b,42.35,-72.05
01355,5b,42.5,-72.33
01364,5b,42.59,-72.3
01378,5b,42.68,-72.33
01253,5b,42.19,-73.07
01069,5b,42.16,-72.32
01366,5b,42.48,-72.18
01201,5b,42.45,-73.26
01070,5b,42.51,-72.91
02767,5b,41.93,-71.04
02769,5b,41.83,-71.26
01254,5b,42.37,-73.36
02770,5b,41.73,-70.81
01367,5b,42.7,-72.9
01071,5b,42.18,-72.85
01255,5b,42.11,-73.13
02771,5b,41.81,-71.33
01257,5b,42.1,-73.34
01370,5b,42.6,-72.74
01072,5b,42.45,-72.4
01073,5b,42.23,-72.73
01373,5b,42.47,-72.59
01258,5b,42.16,-73.41
01259,5b,42.07,-73.23
01075,5b,42.26,-72.56
01077,5b,42.05,-72.76
01103,5b,42.11,-72.53
01104,5b,42.11,-72.53
01105,5b,42.11,-72.53
01107,5b,42.11,-72.53
01108,5b,42.11,-72.53
01109,5b,42.11,-72.53
01118,5b,42.11,-72.53
01119,5b,42.11,-72.53
01128,5b,42.11,-72.53
01129,5b,42.11,-72.53
01144,5b,42.11,-72.53
01151,5b,42.15,-72.51
01152,5b,42.11,-72.53
01375,5b,42.46,-72.58
02777,5b,41.75,-71.18
02718,5b,41.87,-71.01
02779,5b,41.85,-71.08
02780,5b,41.9,-71.09
01080,5b,42.18,-72.37
01349,5b,42.59,-72.55
01354,5b,42.7,-72.43
01376,5b,42.59,-72.55
01081,5b,42.06,-72.21
01082,5b,42.25,-72.24
01379,5b,42.55,-72.4
01380,5b,42.58,-72.37
01085,5b,42.13,-72.75
02790,5b,41.66,-71.1
01089,5b,42.12,-72.65
01266,5b,42.31,-73.39
01095,5b,42.13,-72.43
01096,5b,42.4,-72.71
01267,5b,42.7,-73.2
01270,5b,42.51,-73.04
01098,5b,42.41,-72.93
02804,6a,41.42,-71.78
02806,5b,41.73,-71.31
02808,6a,41.39,-71.75
02809,5b,41.67,-71.27
02812,6a,41.47,-71.64
02813,6a,41.38,-71.65
02836,6a,41.48,-71.68
02814,5b,41.91,-71.7
02815,5b,41.77,-71.66
02816,5b,41.68,-71.66
02817,5b,41.63,-71.65
02827,5b,41.69,-71.74
02818,5b,41.63,-71.5
02822,5b,41.56,-71.68
02825,5b,41.85,-71.76
02828,5b,41.87,-71.55
02830,5b,41.96,-71.67
02858,5b,41.96,-71.64
02831,5b,41.75,-71.56
02832,5b,41.51,-71.72
02833,6a,41.45,-71.78
02835,6a,41.48,-71.36
02837,5b,41.5,-71.16
02838,5b,41.96,-71.47
02839,5b,41.97,-71.69
02840,6a,41.47,-71.3
02841,5b,41.52,-71.3
02842,5b,41.51,-71.27
02852,5b,41.55,-71.46
02857,5b,41.83,-71.63
02859,5b,41.95,-71.7
02860,5b,41.87,-71.37
02861,5b,41.87,-71.37
02863,5b,41.88,-71.39
02864,5b,41.94,-71.41
02865,5b,41.91,-71.45
02871,5b,41.6,-71.25
02903,5b,41.82,-71.41
02904,5b,41.82,-71.41
02905,5b,41.82,-71.41
02906,5b,41.82,-71.41
02907,5b,41.82,-71.41
02908,5b,41.82,-71.41
02909,5b,41.82,-71.41
